Order ID,Category,Platform,Quantity Sold,Selling Price,Date of Sale,Delivery Status,Delivery State
AMA-143631,Accessories,Amazon,2,329.97,2037-03-10,In Transit,State-28
AMA-998374,Accessories,Amazon,9,418.25,2037-03-11,Delivered,State-15
AMA-907004,Books,Amazon,8,793.24,2037-03-12,In Transit,State-7
AMA-443572,Electronics,Amazon,10,861.95,2037-03-13,In Transit,State-29
AMA-424971,Electronics,Amazon,1,350.60,2037-03-14,Cancelled,State-21
AMA-642094,Accessories,Amazon,8,215.39,2037-03-15,Cancelled,State-3
AMA-277837,Fashion,Amazon,6,891.47,2037-03-16,In Transit,State-29
AMA-979689,Fashion,Amazon,6,246.38,2037-03-17,Delivered,State-2
AMA-851522,Books,Amazon,4,779.52,2037-03-18,Delivered,State-28
AMA-759924,Accessories,Amazon,7,423.53,2037-03-19,Delivered,State-10
AMA-355967,Accessories,Amazon,9,785.52,2037-03-21,Cancelled,State-14
AMA-717569,Fashion,Amazon,2,281.52,2037-03-22,In Transit,State-16
AMA-631021,Electronics,Amazon,9,849.64,2037-03-23,In Transit,State-9
AMA-233775,Accessories,Amazon,6,768.53,2037-03-24,Cancelled,State-13
AMA-420246,Electronics,Amazon,4,821.02,2037-03-25,Cancelled,State-9
AMA-827298,Accessories,Amazon,2,797.90,2037-03-26,Cancelled,State-17
AMA-920446,Fashion,Amazon,9,542.97,2037-03-27,In Transit,State-6
AMA-566707,Books,Amazon,2,902.20,2037-03-28,Delivered,State-22
AMA-123231,Fashion,Amazon,2,336.94,2037-03-29,Delivered,State-14
AMA-287068,Electronics,Amazon,4,971.29,2037-03-30,In Transit,State-17
AMA-109370,Fashion,Amazon,1,764.02,2037-03-31,Cancelled,State-29
AMA-211793,Fashion,Amazon,6,217.99,2037-04-01,Cancelled,State-27
AMA-511681,Accessories,Amazon,6,805.61,2037-04-02,In Transit,State-29
AMA-658986,Fashion,Amazon,7,254.24,2037-04-03,In Transit,State-3
AMA-159796,Electronics,Amazon,9,382.40,2037-04-04,Delivered,State-30
AMA-288237,Fashion,Amazon,6,891.40,2037-04-05,In Transit,State-24
AMA-205762,Books,Amazon,7,877.70,2037-04-06,Cancelled,State-17
AMA-163290,Accessories,Amazon,1,383.44,2037-04-07,Delivered,State-18
AMA-855622,Accessories,Amazon,3,222.97,2037-04-08,Delivered,State-6
AMA-473559,Accessories,Amazon,6,611.77,2037-04-09,Cancelled,State-6
AMA-994277,Accessories,Amazon,3,975.84,2037-04-10,In Transit,State-6
AMA-176377,Books,Amazon,1,596.75,2037-04-11,Cancelled,State-15
AMA-193935,Accessories,Amazon,10,323.16,2037-04-12,Cancelled,State-27
AMA-156708,Electronics,Amazon,4,615.28,2037-04-13,Delivered,State-23
AMA-700461,Fashion,Amazon,1,242.74,2037-04-14,Cancelled,State-28
AMA-824958,Fashion,Amazon,6,156.28,2037-04-15,In Transit,State-1
AMA-847203,Accessories,Amazon,7,933.35,2037-04-16,Delivered,State-2
AMA-854752,Accessories,Amazon,3,725.26,2037-04-17,In Transit,State-29
AMA-854752,Accessories,Amazon,3,725.26,2037-04-17,Delivered,State-27
AMA-431358,Fashion,Amazon,8,838.86,2037-04-18,Delivered,State-19
AMA-314455,Books,Amazon,8,442.13,2037-04-19,In Transit,State-26
AMA-194274,Accessories,Amazon,10,510.85,2037-04-20,Delivered,State-6
AMA-132120,Books,Amazon,9,544.56,2037-04-21,Delivered,State-5
AMA-410188,Fashion,Amazon,10,461.51,2037-04-22,Cancelled,State-16
AMA-979730,Accessories,Amazon,1,701.36,2037-04-23,Cancelled,State-2
AMA-194247,Fashion,Amazon,7,131.38,2037-04-24,Delivered,State-16
AMA-633236,Fashion,Amazon,4,433.41,2037-04-25,In Transit,State-4
AMA-394010,Accessories,Amazon,9,794.09,2037-04-26,Cancelled,State-4
AMA-341213,Fashion,Amazon,10,124.86,2037-04-27,Cancelled,State-14
AMA-992283,Books,Amazon,4,491.52,2037-04-28,Delivered,State-30
AMA-454947,Accessories,Amazon,4,646.96,2037-04-29,Delivered,State-30
AMA-604587,Electronics,Amazon,9,515.28,2037-04-30,In Transit,State-8
AMA-205464,Electronics,Amazon,7,525.19,2037-05-01,Cancelled,State-10
AMA-278218,Electronics,Amazon,5,133.03,2037-05-02,Delivered,State-9
AMA-322887,Accessories,Amazon,4,531.23,2037-05-03,In Transit,State-30
AMA-364147,Accessories,Amazon,9,903.97,2037-05-04,Cancelled,State-23
AMA-656702,Fashion,Amazon,1,157.58,2037-05-05,Delivered,State-24
AMA-214624,Accessories,Amazon,8,687.75,2037-05-06,In Transit,State-23
AMA-865856,Books,Amazon,8,437.42,2037-05-07,In Transit,State-14
AMA-453087,Electronics,Amazon,6,807.91,2037-05-08,In Transit,State-23
AMA-398190,Electronics,Amazon,5,177.95,2037-05-09,In Transit,State-1
AMA-266891,Accessories,Amazon,1,828.50,2037-05-10,Delivered,State-23
AMA-153642,Books,Amazon,5,488.32,2037-05-11,Cancelled,State-18
AMA-480450,Fashion,Amazon,3,575.60,2037-05-12,Delivered,State-17
AMA-384301,Books,Amazon,3,350.00,2037-05-13,In Transit,State-28
AMA-656316,Fashion,Amazon,5,862.06,2037-05-14,In Transit,State-7
AMA-238808,Electronics,Amazon,3,496.43,2037-05-15,Cancelled,State-15
AMA-947107,Electronics,Amazon,2,512.89,2037-05-16,Cancelled,State-26
AMA-340446,Fashion,Amazon,4,767.74,2037-05-17,In Transit,State-23
AMA-918644,Books,Amazon,7,208.60,2037-05-18,Cancelled,State-18
AMA-832628,Electronics,Amazon,1,525.32,2037-05-19,In Transit,State-27
AMA-822371,Electronics,Amazon,9,757.10,2037-05-20,Delivered,State-23
AMA-481905,Fashion,Amazon,4,260.31,2037-05-21,Delivered,State-13
AMA-884852,Fashion,Amazon,8,847.63,2037-05-22,In Transit,State-7
AMA-191191,Books,Amazon,6,451.52,2037-05-23,Cancelled,State-2
AMA-293388,Books,Amazon,8,725.77,2037-05-24,In Transit,State-7
AMA-460945,Electronics,Amazon,9,392.08,2037-05-25,Delivered,State-8
AMA-539850,Fashion,Amazon,4,954.59,2037-05-26,Cancelled,State-20
AMA-520676,Accessories,Amazon,8,154.64,2037-05-27,In Transit,State-22
AMA-587561,Fashion,Amazon,7,293.27,2037-05-28,Cancelled,State-7
AMA-697323,Electronics,Amazon,1,430.41,2037-05-29,Cancelled,State-26
AMA-759222,Accessories,Amazon,5,814.66,2037-05-30,In Transit,State-26
AMA-941493,Fashion,Amazon,8,400.50,2037-05-31,Delivered,State-9
AMA-970720,Fashion,Amazon,9,915.01,2037-06-01,Cancelled,State-21
AMA-504686,Books,Amazon,9,330.79,2037-06-02,In Transit,State-7
AMA-490214,Accessories,Amazon,5,803.61,2037-06-03,Cancelled,State-14
AMA-760839,Books,Amazon,4,748.68,2037-06-04,In Transit,State-7
AMA-320237,Accessories,Amazon,8,991.11,2037-06-05,Cancelled,State-4
AMA-929897,Accessories,Amazon,7,116.89,2037-06-06,Delivered,State-6
AMA-796058,Electronics,Amazon,7,677.44,2037-06-07,In Transit,State-8
AMA-800812,Accessories,Amazon,5,208.62,2037-06-08,In Transit,State-5
AMA-199891,Books,Amazon,7,288.56,2037-06-09,Delivered,State-2
AMA-128555,Electronics,Amazon,1,442.44,2037-06-10,Cancelled,State-11
AMA-543170,Electronics,Amazon,3,256.59,2037-06-11,Delivered,State-30
AMA-638254,Accessories,Amazon,10,473.78,2037-06-12,Cancelled,State-13
AMA-250600,Books,Amazon,2,261.75,2037-06-13,In Transit,State-17
AMA-328430,Accessories,Amazon,6,996.24,2037-06-15,Cancelled,State-9
AMA-373360,Electronics,Amazon,9,163.46,2037-06-16,Cancelled,State-15
AMA-628396,Accessories,Amazon,2,513.09,2037-06-17,Delivered,State-7
AMA-871144,Books,Amazon,4,105.03,2037-06-18,In Transit,State-1
AMA-107773,Accessories,Amazon,6,908.21,2037-06-19,Cancelled,State-5
AMA-298905,Electronics,Amazon,9,708.76,2037-06-20,Delivered,State-26
AMA-483702,Fashion,Amazon,2,641.66,2037-06-21,Cancelled,State-16
AMA-878701,Accessories,Amazon,9,562.07,2037-06-22,In Transit,State-27
AMA-832749,Books,Amazon,5,233.91,2037-06-23,In Transit,State-8
AMA-884901,Electronics,Amazon,4,886.34,2037-06-24,In Transit,State-27
AMA-670469,Fashion,Amazon,10,601.14,2037-06-25,Delivered,State-5
AMA-325525,Books,Amazon,3,861.54,2037-06-26,In Transit,State-21
AMA-883946,Books,Amazon,9,712.88,2037-06-27,Cancelled,State-7
AMA-123189,Books,Amazon,9,234.69,2037-06-28,Cancelled,State-4
AMA-658056,Books,Amazon,10,647.67,2037-06-29,Delivered,State-5
AMA-552389,Accessories,Amazon,4,288.31,2037-06-30,Delivered,State-26
AMA-184094,Fashion,Amazon,2,146.14,2037-07-01,In Transit,State-23
AMA-488408,Accessories,Amazon,8,526.82,2037-07-02,Delivered,State-13
AMA-483851,Books,Amazon,1,124.40,2037-07-03,Delivered,State-26
AMA-893568,Books,Amazon,4,976.00,2037-07-04,Delivered,State-12
AMA-623413,Books,Amazon,9,421.55,2037-07-05,In Transit,State-24
AMA-207133,Fashion,Amazon,4,842.66,2037-07-06,In Transit,State-14
AMA-685183,Accessories,Amazon,7,389.13,2037-07-07,In Transit,State-5
AMA-842616,Accessories,Amazon,4,780.84,2037-07-08,Cancelled,State-27
AMA-635747,Fashion,Amazon,3,575.66,2037-07-09,Cancelled,State-9
AMA-778591,Accessories,Amazon,4,439.21,2037-07-10,Delivered,State-3
AMA-641989,Accessories,Amazon,3,337.73,2037-07-11,Cancelled,State-3
AMA-938103,Books,Amazon,1,340.00,2037-07-12,In Transit,State-23
AMA-795140,Books,Amazon,8,784.06,2037-07-13,In Transit,State-25
AMA-851622,Fashion,Amazon,4,490.25,2037-07-14,Delivered,State-7
AMA-418691,Books,Amazon,4,692.84,2037-07-15,Delivered,State-21
AMA-343411,Accessories,Amazon,4,456.46,2037-07-16,Delivered,State-16
AMA-695346,Books,Amazon,3,651.28,2037-07-17,Delivered,State-9
AMA-214551,Books,Amazon,6,680.01,2037-07-18,Delivered,State-11
AMA-998814,Books,Amazon,7,496.31,2037-07-19,Delivered,State-21
AMA-645784,Books,Amazon,3,567.52,2037-07-20,Delivered,State-17
AMA-950839,Books,Amazon,3,176.21,2037-07-21,Delivered,State-21
AMA-877201,Electronics,Amazon,4,570.55,2037-07-22,Delivered,State-27
AMA-656454,Accessories,Amazon,2,730.05,2037-07-23,Delivered,State-19
AMA-358370,Books,Amazon,3,347.45,2037-07-24,Cancelled,State-20
AMA-813457,Fashion,Amazon,6,380.78,2037-07-25,In Transit,State-27
AMA-144461,Fashion,Amazon,7,719.74,2037-07-26,Cancelled,State-9
AMA-129269,Books,Amazon,3,132.26,2037-07-27,Cancelled,State-5
AMA-648536,Accessories,Amazon,3,890.52,2037-07-28,In Transit,State-8
AMA-959465,Electronics,Amazon,1,356.80,2037-07-29,In Transit,State-28
AMA-463272,Fashion,Amazon,8,480.60,2037-07-30,Delivered,State-7
AMA-873440,Books,Amazon,8,986.94,2037-07-31,In Transit,State-23
AMA-632778,Electronics,Amazon,7,769.35,2037-08-01,In Transit,State-26
AMA-527435,Fashion,Amazon,10,908.59,2037-08-02,Cancelled,State-21
AMA-966580,Electronics,Amazon,5,315.07,2037-08-03,In Transit,State-9
AMA-942743,Electronics,Amazon,3,562.93,2037-08-04,In Transit,State-7
AMA-492548,Accessories,Amazon,10,566.59,2037-08-05,Delivered,State-9
AMA-174883,Books,Amazon,3,836.20,2037-08-06,Cancelled,State-16
AMA-620835,Fashion,Amazon,5,198.30,2037-08-07,Cancelled,State-5
AMA-459402,Fashion,Amazon,9,155.82,2037-08-08,Cancelled,State-6
AMA-990007,Electronics,Amazon,4,298.13,2037-08-09,In Transit,State-27
AMA-467520,Electronics,Amazon,7,452.40,2037-08-10,In Transit,State-5
AMA-971152,Electronics,Amazon,6,733.92,2037-08-11,In Transit,State-24
AMA-218703,Electronics,Amazon,1,514.53,2037-08-12,Delivered,State-16
AMA-484513,Fashion,Amazon,2,146.77,2037-08-13,Cancelled,State-9
AMA-470549,Accessories,Amazon,9,766.02,2037-08-14,Cancelled,State-25
AMA-537103,Books,Amazon,10,142.53,2037-08-15,Cancelled,State-7
AMA-278036,Books,Amazon,5,112.82,2037-08-16,Cancelled,State-26
AMA-577006,Fashion,Amazon,8,615.16,2037-08-17,Delivered,State-11
AMA-930731,Accessories,Amazon,5,238.65,2037-08-18,In Transit,State-25
AMA-448968,Electronics,Amazon,10,475.15,2037-08-19,Cancelled,State-28
AMA-818093,Electronics,Amazon,7,597.83,2037-08-20,Delivered,State-21
AMA-927380,Books,Amazon,6,514.22,2037-08-21,Cancelled,State-12
AMA-367407,Electronics,Amazon,7,898.61,2037-08-22,Delivered,State-28
AMA-918426,Electronics,Amazon,2,174.83,2037-08-23,In Transit,State-5
AMA-931193,Fashion,Amazon,2,474.17,2037-08-24,Delivered,State-18
AMA-304748,Fashion,Amazon,8,108.02,2037-08-25,In Transit,State-7
AMA-802414,Electronics,Amazon,3,244.71,2037-08-26,Delivered,State-23
AMA-132441,Books,Amazon,1,943.79,2037-08-27,Cancelled,State-14
AMA-134780,Fashion,Amazon,4,297.09,2037-08-28,In Transit,State-5
AMA-753296,Accessories,Amazon,1,997.61,2037-08-29,In Transit,State-11
AMA-467000,Electronics,Amazon,6,466.32,2037-08-30,In Transit,State-2
AMA-858444,Books,Amazon,3,910.06,2037-08-31,Cancelled,State-7
AMA-667151,Accessories,Amazon,8,922.55,2037-09-01,In Transit,State-19
AMA-465771,Electronics,Amazon,4,996.26,2037-09-02,In Transit,State-22
AMA-657256,Books,Amazon,3,842.42,2037-09-03,In Transit,State-23
AMA-410986,Electronics,Amazon,4,404.25,2037-09-04,In Transit,State-30
AMA-170239,Accessories,Amazon,3,860.76,2037-09-05,In Transit,State-9
AMA-333395,Fashion,Amazon,5,115.01,2037-09-06,Delivered,State-9
AMA-461315,Electronics,Amazon,4,425.36,2037-09-07,In Transit,State-20
AMA-833261,Fashion,Amazon,4,516.55,2037-09-08,In Transit,State-17
AMA-689368,Accessories,Amazon,8,455.14,2037-09-09,In Transit,State-13
AMA-477309,Accessories,Amazon,10,822.86,2037-09-10,In Transit,State-16
AMA-163931,Fashion,Amazon,8,346.94,2037-09-11,In Transit,State-24
AMA-299587,Books,Amazon,6,440.53,2037-09-12,Delivered,State-18
AMA-468160,Fashion,Amazon,1,556.06,2037-09-13,In Transit,State-19
AMA-177944,Accessories,Amazon,3,538.99,2037-09-14,Cancelled,State-19
AMA-611499,Electronics,Amazon,10,256.35,2037-09-15,Cancelled,State-8
AMA-220630,Accessories,Amazon,3,472.28,2037-09-16,Delivered,State-24
AMA-410579,Accessories,Amazon,10,775.66,2037-09-17,Delivered,State-14
AMA-323971,Electronics,Amazon,3,812.74,2037-09-18,In Transit,State-4
AMA-931222,Fashion,Amazon,7,683.04,2037-09-19,Delivered,State-18
AMA-944962,Accessories,Amazon,10,401.80,2037-09-20,Cancelled,State-2
AMA-561525,Fashion,Amazon,7,872.20,2037-09-21,Delivered,State-26
AMA-734402,Electronics,Amazon,5,104.62,2037-09-22,In Transit,State-1
AMA-107684,Electronics,Amazon,2,887.32,2037-09-23,Delivered,State-19
AMA-966164,Electronics,Amazon,1,900.01,2037-09-24,Delivered,State-2
AMA-113128,Accessories,Amazon,10,715.46,2037-09-25,In Transit,State-30
AMA-467933,Electronics,Amazon,4,620.65,2037-09-26,Delivered,State-21
AMA-286314,Accessories,Amazon,4,398.40,2037-09-27,Cancelled,State-13
AMA-691689,Fashion,Amazon,3,876.58,2037-09-28,In Transit,State-29
AMA-655557,Electronics,Amazon,3,619.26,2037-09-29,Delivered,State-10
AMA-250120,Electronics,Amazon,10,268.38,2037-09-30,Delivered,State-15
AMA-444376,Electronics,Amazon,5,174.22,2037-10-01,Cancelled,State-26
AMA-920723,Fashion,Amazon,2,487.78,2037-10-02,Cancelled,State-18
AMA-300810,Fashion,Amazon,10,502.54,2037-10-03,In Transit,State-26
AMA-835332,Accessories,Amazon,8,289.31,2037-10-04,Cancelled,State-10
AMA-974596,Accessories,Amazon,10,160.91,2037-10-05,Delivered,State-30
AMA-686903,Books,Amazon,7,161.60,2037-10-06,In Transit,State-5
AMA-257143,Fashion,Amazon,8,780.98,2037-10-07,In Transit,State-4
AMA-635449,Fashion,Amazon,3,858.87,2037-10-08,In Transit,State-8
AMA-284059,Electronics,Amazon,8,426.42,2037-10-09,Delivered,State-5
AMA-856608,Books,Amazon,1,201.51,2037-10-10,In Transit,State-28
AMA-300068,Accessories,Amazon,9,456.42,2037-10-11,Cancelled,State-17
AMA-300397,Books,Amazon,5,642.21,2037-10-12,Delivered,State-7
AMA-343904,Fashion,Amazon,8,509.86,2037-10-13,Delivered,State-15
AMA-395476,Books,Amazon,1,145.92,2037-10-14,Cancelled,State-10
AMA-753278,Accessories,Amazon,3,145.94,2037-10-15,Cancelled,State-7
AMA-305592,Electronics,Amazon,3,555.73,2037-10-16,Delivered,State-7
AMA-114551,Fashion,Amazon,9,762.13,2037-10-17,Cancelled,State-8
AMA-801015,Electronics,Amazon,2,518.33,2037-10-18,In Transit,State-23
AMA-309625,Electronics,Amazon,1,164.46,2037-10-19,Cancelled,State-27
AMA-309559,Fashion,Amazon,4,445.19,2037-10-20,Delivered,State-4
AMA-175337,Electronics,Amazon,6,959.36,2037-10-21,Delivered,State-19
AMA-386340,Accessories,Amazon,8,150.38,2037-10-22,Cancelled,State-19
AMA-630009,Electronics,Amazon,3,828.20,2037-10-23,Delivered,State-19
AMA-560783,Accessories,Amazon,1,399.19,2037-10-24,In Transit,State-4
AMA-243401,Books,Amazon,6,726.18,2037-10-25,In Transit,State-14
AMA-626145,Books,Amazon,9,628.14,2037-10-26,In Transit,State-7
AMA-947483,Fashion,Amazon,2,488.89,2037-10-27,In Transit,State-6
AMA-435753,Accessories,Amazon,9,713.69,2037-10-28,Delivered,State-19
AMA-520067,Electronics,Amazon,10,654.87,2037-10-29,Cancelled,State-8
AMA-310318,Books,Amazon,7,229.39,2037-10-30,Delivered,State-23
AMA-487881,Accessories,Amazon,7,842.22,2037-10-31,Delivered,State-30
AMA-561650,Fashion,Amazon,5,332.40,2037-11-01,Delivered,State-3
AMA-501960,Fashion,Amazon,10,113.03,2037-11-02,In Transit,State-4
AMA-176872,Books,Amazon,3,669.21,2037-11-03,In Transit,State-17
AMA-427204,Accessories,Amazon,4,698.23,2037-11-04,Delivered,State-16
AMA-868483,Accessories,Amazon,1,349.61,2037-11-05,Delivered,State-14
AMA-274703,Electronics,Amazon,2,185.75,2037-11-06,Delivered,State-2
AMA-365343,Accessories,Amazon,3,668.59,2037-11-07,Cancelled,State-14
AMA-407163,Fashion,Amazon,2,196.01,2037-11-08,In Transit,State-28
AMA-624787,Fashion,Amazon,7,634.19,2037-11-09,In Transit,State-1
AMA-153082,Accessories,Amazon,2,258.53,2037-11-10,Delivered,State-29
AMA-825629,Books,Amazon,7,309.82,2037-11-11,In Transit,State-7
AMA-836957,Books,Amazon,7,567.21,2037-11-12,Cancelled,State-29
AMA-391730,Accessories,Amazon,3,126.48,2037-11-13,Cancelled,State-29
AMA-937097,Books,Amazon,4,538.86,2037-11-14,Cancelled,State-19
AMA-753921,Books,Amazon,5,764.71,2037-11-15,In Transit,State-12
AMA-796435,Fashion,Amazon,4,741.39,2037-11-16,In Transit,State-5
AMA-947538,Accessories,Amazon,10,881.05,2037-11-17,Delivered,State-30
AMA-313275,Accessories,Amazon,1,517.76,2037-11-18,Delivered,State-27
AMA-244860,Fashion,Amazon,3,305.71,2037-11-19,In Transit,State-24
AMA-155431,Books,Amazon,6,173.16,2037-11-20,Delivered,State-22
AMA-632974,Books,Amazon,6,936.12,2037-11-21,In Transit,State-4
AMA-337623,Electronics,Amazon,7,164.47,2037-11-22,In Transit,State-9
AMA-414765,Accessories,Amazon,6,665.73,2037-11-23,Delivered,State-1
AMA-509310,Electronics,Amazon,9,857.89,2037-11-24,Delivered,State-7
AMA-704354,Fashion,Amazon,8,337.50,2037-11-25,Cancelled,State-4
AMA-299198,Fashion,Amazon,6,119.60,2037-11-26,In Transit,State-12
AMA-332689,Books,Amazon,5,316.81,2037-11-27,In Transit,State-1
AMA-973659,Fashion,Amazon,7,338.45,2037-11-28,In Transit,State-8
AMA-285027,Fashion,Amazon,3,676.92,2037-11-29,Delivered,State-1
AMA-318993,Books,Amazon,10,690.10,2037-11-30,Delivered,State-28
AMA-946500,Electronics,Amazon,3,336.96,2037-12-01,Delivered,State-14
AMA-632447,Accessories,Amazon,4,210.77,2037-12-02,In Transit,State-11
AMA-619696,Accessories,Amazon,8,866.94,2037-12-03,Delivered,State-14
AMA-935476,Accessories,Amazon,2,604.19,2037-12-04,In Transit,State-21
AMA-873537,Fashion,Amazon,3,416.57,2037-12-05,In Transit,State-17
AMA-780146,Books,Amazon,1,944.17,2037-12-06,Delivered,State-7
AMA-610229,Books,Amazon,10,775.30,2037-12-07,In Transit,State-11
AMA-149341,Books,Amazon,5,692.04,2037-12-08,In Transit,State-20
AMA-491687,Fashion,Amazon,6,223.78,2037-12-09,Cancelled,State-23
AMA-629001,Accessories,Amazon,7,463.71,2037-12-10,Cancelled,State-23
AMA-173849,Electronics,Amazon,4,311.52,2037-12-11,Delivered,State-25
AMA-910981,Accessories,Amazon,2,765.63,2037-12-12,In Transit,State-5
AMA-145808,Fashion,Amazon,10,774.92,2037-12-13,Delivered,State-18
AMA-551858,Electronics,Amazon,10,356.51,2037-12-14,Delivered,State-14
AMA-891883,Accessories,Amazon,6,312.61,2037-12-15,In Transit,State-9
AMA-722762,Fashion,Amazon,8,436.46,2037-12-16,Cancelled,State-1
AMA-482486,Fashion,Amazon,1,493.33,2037-12-17,In Transit,State-11
AMA-211880,Books,Amazon,7,176.54,2037-12-18,Delivered,State-21
AMA-109937,Electronics,Amazon,8,672.96,2037-12-19,In Transit,State-14
AMA-240618,Fashion,Amazon,2,291.60,2037-12-20,Delivered,State-13
AMA-273628,Accessories,Amazon,3,188.33,2037-12-21,Delivered,State-8
AMA-812260,Accessories,Amazon,3,422.37,2037-12-22,Delivered,State-10
AMA-674032,Fashion,Amazon,10,249.11,2037-12-23,Cancelled,State-28
AMA-234021,Fashion,Amazon,3,844.47,2037-12-24,In Transit,State-23
AMA-995160,Fashion,Amazon,6,810.98,2037-12-25,Cancelled,State-3
AMA-878786,Electronics,Amazon,10,685.81,2037-12-26,Delivered,State-17
AMA-460629,Books,Amazon,9,417.11,2037-12-27,Delivered,State-27
AMA-766869,Accessories,Amazon,3,782.10,2037-12-28,In Transit,State-10
AMA-825753,Books,Amazon,7,958.82,2037-12-29,Cancelled,State-28
AMA-698969,Accessories,Amazon,1,672.34,2037-12-30,In Transit,State-14
AMA-875073,Accessories,Amazon,4,499.65,2037-12-31,In Transit,State-3
AMA-490067,Books,Amazon,10,842.98,2038-01-01,Cancelled,State-2
AMA-439443,Books,Amazon,7,228.49,2038-01-02,In Transit,State-5
AMA-735161,Accessories,Amazon,5,551.45,2038-01-03,In Transit,State-14
AMA-226042,Books,Amazon,6,526.78,2038-01-04,Delivered,State-5
AMA-343924,Books,Amazon,6,276.40,2038-01-05,In Transit,State-29
AMA-126245,Accessories,Amazon,7,791.56,2038-01-06,Cancelled,State-11
AMA-191623,Books,Amazon,10,384.86,2038-01-07,Delivered,State-25
AMA-674143,Accessories,Amazon,8,563.37,2038-01-08,Delivered,State-15
AMA-468836,Books,Amazon,4,641.62,2038-01-09,In Transit,State-26
AMA-306092,Accessories,Amazon,4,143.65,2038-01-10,In Transit,State-29
AMA-492547,Fashion,Amazon,10,324.73,2038-01-11,In Transit,State-13
AMA-859260,Books,Amazon,3,800.83,2038-01-12,In Transit,State-3
AMA-107811,Electronics,Amazon,6,667.50,2038-01-13,Cancelled,State-2
AMA-516095,Fashion,Amazon,5,264.85,2038-01-14,Delivered,State-11
AMA-237360,Fashion,Amazon,5,579.88,2038-01-15,Delivered,State-26
AMA-887507,Electronics,Amazon,10,865.61,2038-01-16,Cancelled,State-25
AMA-713733,Electronics,Amazon,4,442.61,2038-01-17,In Transit,State-10
AMA-979679,Accessories,Amazon,9,278.09,2038-01-18,Delivered,State-1
AMA-827354,Accessories,Amazon,4,364.42,2038-01-19,Cancelled,State-28
AMA-639649,Fashion,Amazon,6,478.69,2038-01-20,In Transit,State-4
